GNF2_PRDX2,GYPC GLRX5 ALAD KEL HDGF XK PPOX PRDX2 AMMECR1 UBAC1 GCLM GATA1 TAL1 ANK1 AHSP HBD MINPP1 HMBS RHAG TFRC HEBP1 BLVRB CTSE HBQ1 DCAF11 CA2 UROD CA1 KLF1 ADD2 SPTB
GNF2_MYL3,MYL7 MYL2 TNNC1 MYL3 MYBPC3 PGAM2 FHL2 SYNPO2L DES CKMT2 POPDC2 SLC4A3 NKX2-5 HRC ACTC1 COX7A1 AK1 MYH7 MYOZ2 MYH6 TNNI3 CSRP3 TNNT2 ITGB1BP3 PTP4A3 HSPB7 FABP3 COX6A2 CASQ2 NPPA SGCA
GCM_CSNK1D,PRRC2C C7orf42 ARFGAP1 IMPAD1 ZFAND3 CHMP4B VPS52 RNF216 UBQLN2 UBQLN1 TAB2 TBC1D15 EVI5 SRRM2 KIAA1310 FAM168B TMEM30A GPR107 ZNF644 PHF10 YTHDF1 TMEM55B GPR153 UPF3A PJA2 FAM82A2 UBR5 SAP130 CSNK1D FBXL5 RAB10 ACTR10
GCM_TPR,PTGES3 FUS COPA MPV17 POLR2B IARS MEN1 RAD21 DDX18 PCBP1 TRA2B TPR SETDB1 KHDRBS1 DHX9 PI4KB SF1 WAPAL TRIM26 TSN PPP1CC PCM1 IDH3A CTR9 CAPRIN1 PSMD11 SP3 ARCN1 DHPS CALM2 DDX39A ZNHIT3
MODULE_489,ITGAM PRTN3 CD79B NTSR1 SLC28A1 KIF1A NTN3 SPTLC2 SGCA POU6F2 HPCA NCF1C PYGM MAD1L1 GABRA2 SAG SLURP1 REM1 VIPR2 TG MFNG ZFY GRAP ADRA1A ARHGAP26 SOX3 GDF5 HES2 CLCN3 GABRA3 PRM2 IFNA4
GNF2_TYK2,PSMB10 CDV3 USP3 ADPGK ELF4 ARHGAP4 STAT6 ACTR2 DOCK2 MOB1A PAK2 DDX3X CHD1 EIF1 LRRFIP1 ARHGDIB GDI2 HCLS1 C17orf62 NCKAP1L CORO7 DDX5 MANBA TYK2 ARPC1B PAPOLA CORO1A FAM120A HEATR3 BNIP2 GRK6 PHF21A LCP1
MODULE_131,PLSCR1 VWF F13A1 SERPINE1 PLAT PLAUR F3 FGB F2 C4BPB PROC PLAU SERPIND1 F12 MST1 FGA F10 SERPINC1 PLG THBD ADORA2A ITGB3 EFEMP2 ANXA8L2 FGG CD59 IL11 F8 ITGA2 TFPI2 MMRN1 NFE2 ANXA5
MODULE_300,TNFAIP3 CD14 DUSP6 AHR TNFRSF1B DAP3 STAT1 LTBR IL1B TNFRSF25 PDCD1 HTRA2 CD40 IL18 P2RX1 TRAF2 DAPK1 CD2 GPR65 IL2RA CDK11A LY86 CASP1 NFKBIA DAP ADRA1A CRADD TRAF1 CASP14 MAEA CD38 PEA15 RIPK1
MODULE_366,DHRS3 SNCG CYP2E1 SCN1B RAP1GAP DHX30 SHMT1 MEF2BNB-MEF2B EVPL SLC12A4 ACADL SIPA1 MYO15A PLXNA1 C9orf114 VNN1 EPHA1 ID2 B9D1 UROS ASB5 OSBPL3 CUX1 C2orf40 ZMYM1 CPPED1 B4GALT1 TSC1 COL5A3 CTNS LIN37 AGTPBP1 MPP6
GCM_RAP2A,ENAH ZFAND3 ZFP14 LRRC8A CLEC16A SOX5 ABI2 GABBR2 UBQLN1 TUBGCP3 MTMR1 SMAP1 NGRN RALGAPA1 CLASP2 FBXW11 TMEM30A PHYHIPL RAP2A SNX27 RAN ADO HMBOX1 TEAD1 SPIRE1 KIDINS220 SPAG9 PHF2 CEP350 IPO7 NAB1 CAND1 RAB10 CCDC88A
MODULE_522,IL7R LIMK2 CYP27B1 ADA LGALS3 LANCL1 HLA-DOA LILRA1 SLAMF1 IL15RA ITGB3 TRIP10 NINJ1 NFKB2 TGFA DNAJC3 LAG3 CPM SEC61B TIMMDC1 SPSB1 HLX TXN PTPN1 GRAMD1A LSS CTTNBP2NL RELB SMPX GRK6 MIR22HG PTPN2 DENR NPPB
GCM_BCL2L1,RTN4 TAF9B BOD1L BCL2L1 COMMD9 TMEM120A BRPF3 CHTOP PRKRA RABGEF1 PAFAH1B2 TNPO2 BAZ2A FOXO3 GTPBP1 ZNF529 ISCA1 NF2 RAN DFFA NUCKS1 CS WNK1 CSRNP2 MEPCE UBE2E3 AAAS PHF2 GSPT1 TRIM33 PRRC2B EPT1 KDM3B ASB3 RNF41
GNF2_CD14,TLR2 IFI30 SLC7A7 CFP LILRA1 AP1S2 CD93 LILRA3 SULT1A1 HK3 FCN1 VNN1 FGL2 STX11 MS4A6A PLBD1 SCO2 TYROBP TBXAS1 TYMP PSAP MAFB HCK CTSS CD1D RNF130 LILRB2 RGS2 DUSP1 NOD2 LILRB3 CD33 CD302 TNFAIP2 CD14
GCM_CSNK1A1,GNA13 OTUD4 ARFGAP1 EIF3J ARID4B SNRNP200 RSRC2 SENP6 TBC1D15 ANKRD17 CHTOP UBR7 PRPF8 C1orf52 LARS DHX15 LUC7L2 SEC22C RBM25 CSNK1A1 MED17 TOR1AIP1 EHBP1 PCNP FOXJ3 OCIAD1 HIPK1 DMTF1 ATP2C1 POLDIP3 TMEM167B SERBP1 FBXL5 YME1L1 ARL8B PPP1R15B
GNF2_G22P1,UTP18 SNRPD3 XRCC6 RBM4 C14orf166 QARS WBP11 KARS ZNF207 SUMO2 PSMB7 PSMB1 RPL26L1 DHX15 U2AF1 TRA2B EIF3B PSMD4 TRMT112 KHDRBS1 PABPN1 EXOSC8 PTBP1 SAP18 MRPL9 UBE2I PSMG2 SRSF3 ILF2 PSMA6 NUP62 EIF4A1 CPSF6 SLC7A5P1 SNRPC PES1
MODULE_410,CLEC2B CLEC3B GFPT2 MRC1 FCN1 SELL LGALS9 SFTPD CD22 REG1B CD72 ASGR2 ASGR1 NCAN CHIT1 CD69 APCS LGALS4 FCN2 GCKR CLEC10A LGALS3 THBD KLRK1 OLR1 FCER2 KLRC1 SELP CLC LMAN2 KLRC3 LGALS1 CLEC3A LGALS2 SFTPA1 SIGLEC5
MODULE_521,NAMPT IL6 IGF1 PTN CSF3 GRN SSR1 CDK2 CD86 FGB LIF EGF NRP1 FLT1 S1PR2 CSF1 CTF1 DDX11 FOSL1 ADRA1D CIAO1 STIM1 IL3 CD3E HBEGF VIPR1 SLAMF1 TNFSF4 EDN1 VEGFC FGG TIMP1 FGF7 CXCL5 CCKBR DHPS
MODULE_247,CD14 AKR1C1 EPHX1 MICAL2 ALDH1A3 ADH1A MGLL NQO1 DEFB4A DEFB1 ALDH3B1 PRG2 LBP FMO4 UGT2B15 EPHX2 RNASE3 PGLYRP1 CAMP BPI ALDH3B2 ADH4 GNLY DEFA5 DEFA4 HTN3 SI LYZ S100A12 LALBA SULT1C2 VNN2 MGAM VNN1 KMO BTD AZU1
MODULE_458,ECM2 AKAP17A MAL ITGB4 SERPINB3 IFI44L TP53 CCL4 SLC22A1 BHMT IFT52 ROS1 KLRC2 SLC19A1 TF MMP7 FMNL1 MUCL1 TMC5 TRPC1 COL13A1 NR1H4 LGALS7 C1orf38 PLCL1 NR4A3 CA3 FBRS ZMAT1 RGNEF KCNQ1OT1 AKT3 CRX MED12 CCDC155 JAG2 MAP9 GP2
MODULE_455,SPON1 KRT19 ACP5 TACSTD2 CSTA MEF2C MAPK8IP2 RAP1GAP ANXA9 GDA MSI1 UFSP2 MREG MX2 TPSAB1 RUNX3 COLEC12 PKIB C8orf34 CABP5 SYT13 FOXRED1 RHOU KRT17 DPYSL5 GPRASP2 MXI1 BEX4 NRCAM NHSL1 NKD2 ABCC2 UNC13A MMP25 PACS2 DYNC2H1 RALGAPB COQ4 PHF12
MODULE_511,BTG3 RNASE2 MGC2848 MAK LMAN1L B3GNT5 FAM75A7 OSBPL10 PSME4 SLC38A2 LPCAT2 C2orf65 NOD2 IPP DMRT1 TSNAXIP1 KATNAL2 PCIF1 SRSF12 ASPSCR1 ANKRD2 MAP7D3 HYAL3 XPR1 AIG1 RNF133 PARP8 KCNJ1 FBN3 DLGAP3 CTAGE1 PBX4 AIM1 ZBTB3 TMEFF2 EAF2 PKD2L1 SCPEP1 WDR52
GCM_TINF2,MORF4L1 ABHD16A ZNF274 C7orf43 SNX33 ANKRD10 BOD1L CRAMP1L COMMD9 METTL17 GFM2 DDX47 SIN3A DHX37 TBC1D14 RMND5B S100PBP ING1 TINF2 TEX261 BAHD1 DBNL TBC1D10B ANAPC5 NF2 TADA2B NSUN5P1 TBC1D22B TTC17 MMAB FBXL20 POLR2M PRDM4 DHX29 TMEM138 RPL7L1 PSME3 COQ10A DENND4A CNPPD1
GCM_SIRT2,RTN4 C9orf25 DYNC1LI2 IL6ST PREX1 MRVI1 LANCL1 GABBR1 KCNJ10 TENC1 SEC14L2 MYO9A DDHD2 GOLGA7 PLEKHB1 KIAA0494 GORASP1 PITPNC1 SCD5 C1orf198 DYNC1H1 FBXW11 DDAH1 TMEM30A MTUS1 SCAMP5 KIF3B SNX27 METTL7A UBL3 SIRT2 GLTP MFN2 WSB1 MAP4K4 MYO10 PEAK1 ZNF710 MAPK8IP3 EPT1 PDE4DIP TNK2 ANKFY1
MODULE_70,DBN1 NDN ROR2 CSPG4 SLC25A1 PIR SMAD3 LTBR DEFB4A COL9A3 BMP1 ALDH3A1 OGG1 TRIM21 TBL3 KLK6 KCNK1 PTGS1 EMR1 SLC11A1 KIR3DL1 BDKRB2 DSG2 S100A3 RAD9A MYOM1 LILRB1 GAS6 RFC5 LAMA2 PFKL TRPC1 ACE TMED1 SH3GL2 MAP4K2 MZF1 DGCR14 SCN5A ASNA1 CDKL1 NCBP1 PDE1B
MODULE_86,RAB31 GEM GSPT1 RAB11A RAB5C RALA GBP1 RRAS HRAS TRIM23 RAB8A RAP1A EIF2S3 EIF5 GNL2 RAN ARF4 RRAGA RAP1B ARF5 RIT1 RAB10 RHOH RAB5A RALB RAB2A ARF6 RAB4B ARL4C MX2 RAB27A GNG10 RAP2A CDC42 ARL3 RHEB RAC1 KRAS ARF1 ARL1 RAB1A RAB7L1 RHOQ
MODULE_453,TGM2 CCNF GNS VAV2 GPRASP1 TUSC3 MT1G NEO1 CFP KIF14 INPPL1 INTS1 ITIH3 ANP32E NSUN3 SYT4 HMBS CTPS SHCBP1 FAM181A RAVER1 PLBD1 MLL2 PFKM KLHDC10 PAK1IP1 OSBPL10 KIAA1609 CD109 ITSN2 APP ANXA13 FKBP3 BTAF1 SETD6 DHRS11 LDB3 ZBTB10 ITCH TUBE1 IKZF4 NUDT15 HCAR1 HCFC1
GCM_AQP4,SRI DYNC1LI2 IMPA1 PREX1 ARNT2 LRIG1 AQP4 RDX GPM6B GPRC5B DAAM2 ARHGAP21 IL17D RNF141 AGT TTYH2 DNER ZNF404 TTYH1 QKI PDE8B NDRG2 SCD5 SLC4A4 CDC42EP4 C1orf198 SAMD4A DTNA FMNL2 CASC4 NLGN2 TRIL RAPH1 TACC1 EPB41L2 OGFRL1 BBS2 TMEM47 HIPK2 TMOD2 AHCYL1 PDE4DIP PSAT1 ANKFY1 LRP4
MODULE_284,SLC23A2 CSPG4 ZWINT ABCC8 SLC1A3 INPP1 PPP3CC RAP1GAP RHAG TCN2 SLC12A4 HIST1H1D SLC35D1 HADHB ACADL KDR PHLDA1 MAP4K2 RSL24D1 PLXNA1 FAM3C CKMT2 EPHA1 IGF1R ID2 PPIP5K2 OSBPL3 CUX1 C2orf40 PDE7A DKC1 CHD9 PCSK6 RPS6KA3 ASCC1 UGGT2 GABPB1 SYNC DLEU2 NR4A3 PGM3 IDO1 CLN5 FXN SMPDL3A
MODULE_332,MYC NR4A1 RRM1 EWSR1 IPO5 PLAC2 HSPBP1 DCAF8 HMGB1 PCBP2 SRSF6 SRSF9 MKI67 UCHL3 PIBF1 XPO4 ISG20 DIS3 SNX4 DGCR5 PUM2 GTF2F2 RB1 EML4 CUL4A TXNDC16 FAM48A WDR47 USPL1 ZBED5 NUFIP2 ARGLU1 TPP2 RNF219 ERCC5 RBM39 SUCLA2 GTF3A NAA16 HAUS1 CASP3 ILF3 NPPA STK24 MFHAS1
MODULE_448,INSIG1 SCGB1A1 CSF2RB CKAP5 KIF3A KCND1 RASGRP3 CD5 PGLYRP1 TNFRSF8 PBX2 PRDM8 CEBPE AKAP4 RAPGEF1 CLCNKB ICAM4 BVES HSD17B7 SERPINB7 PTCRA SEC31B BNIP3L WNT5B C5orf28 CLCN6 PITHD1 CTBP2 NHSL1 MAP1LC3A ZNF17 POR ZNF397 THNSL1 B4GALT2 ABHD6 UBAP1 SEPN1 CATSPERB NUP43 APEH FGD4 PLEKHA4 RNF186 TUBB1
MORF_GSPT1,HNRNPAB HCCS VBP1 ALG8 LARP1 UTP3 MTHFD1 ACOT7 PRMT1 EIF3B PSMD9 SNRPA1 SCAMP3 SSBP1 MAGOH CYCS CDK4 EIF4G1 PPM1G RARS MFAP1 KPNA2 HSPA9 RAD23B UNG HAT1 NAA10 SF3B2 GGCT G3BP1 RNF126 NHP2 ATIC MRPL19 HSPA4 UBAP2L FEN1 NSDHL SMG7 DDX1 CDC23 TOMM40 SOD1 VDAC1 CCNB1 CCT5 GSPT1 MRFAP1L1 AHSA1
MORF_UBE2A,METAP1 PRKAG1 CANX RAB1A PARN DNAJC13 NUBP1 TPR UBE2A UFD1L DDB1 SARS ATP6V1F XPC ARCN1 ZZZ3 ZNHIT1 VGLL4 ARF5 ARPC5 CAPZB PSMB6 HTATSF1 FAM134C RAC1 RAB11A ILVBL SEC22B FBXW11 RASA1 TBCB PDCD10 MEA1 PPP1R11 MYL12B SMAD2 RPRD2 PRPSAP1 DNPEP PEX11B ATXN2 MRPL28 PPP1R7 LASP1 PSMD10 PRKAR1A UBA1 CUL4B CALM2
MORF_LMO1,NEURL IMPA1 LMO1 ARSE EFNA2 AQP5 GRIK5 KRT33A HTR1B PAX9 SLC2A1 SLC24A1 PAX8 ITIH4 LBP NCKIPSD FOSL1 SLC4A3 MT4 CYP11A1 SPEF1 HTR4 GGT5 IRF2BP1 PIGR SEZ6L DAPK2 RBBP8 ZNF500 COLQ KANK2 HTR7 MC2R GRIP2 AMFR AGER PARVB KIAA0195 TNFRSF25 FUT6 JRK BCL2 C19orf26 SLC30A3 DPT FDXR SLC6A9 SLC16A5 WDR62 CMA1
MORF_PPP2R4,CDIPT URM1 ATOX1 MORF4L2 TMBIM6 HSBP1 BUD31 TMEM147 PRMT1 SLC25A1 SIVA1 EIF2B2 PSMD8 TM9SF1 SPTLC1 CAPNS1 VTI1B NME2 TBCA UQCRB POLR2H RAD23B CNIH RER1 NEDD8 BANF1 NDUFB1 VPS72 PSMB5 PSMB4 TMED2 TMED10 ETFA AP2M1 C9orf16 ATP5J2 YWHAB CNPY2 NDUFA1 PSMC4 VCP PPP1R7 PSMC3 PSMC1 TCEB2 UBA1 CFDP1 PPP2R4 PDCD6 EIF4E2
MODULE_287,LUM FBN1 CRYAB CYP1B1 EFEMP1 PRB4 IL8 PROM1 CRYM SIX6 SORD ABCC6 HTR2B EDNRB COL11A1 RGS16 TYR CRYAA CRYZ PHYH MERTK COL18A1 PRPH2 OXTR CXCR2 MYOC GUCY2D OAT EML1 PAX2 CRYGA P2RY2 CNGA3 CNGA1 GUCY2F OPA1 CRB1 USH2A GNAT2 CDH3 KRT12 RS1 CRYGD PDE6H GRM8 TACR1 OPN1SW PDE6B PDE6A AOC2
MORF_TTN,GLRA3 RORB TTN ZNF187 SERPINA4 ABCB10 PHOX2B RREB1 GPR171 ZNF141 TMEM26 SPA17 FSHR PGM3 MLLT10 FBXL4 HCG8 HSD3B2 SUPT3H CLCN3 MAGEA8 CXCL5 ADAMTSL3 CDC73 IFNA1 KRT2 IGKV7-3 RAD51D IFNA8 COL8A1 ZNF266 FAM153B PTPRB GUCY2F C10orf28 IFNA10 JRKL ZBTB40 NTNG2 GJB5 ABCB1 KRT34 RPS6KA5 DBT NR1I2 COL14A1 PHF16 MAP2 TSSK2 CADM4 GCA
MODULE_485,CAP2 FADS2 CD24 PLIN2 NQO1 MYBL2 DLGAP5 KIAA0101 CCNA2 RRM2 PCNA UNG UBE2S S100P ELF3 ARHGEF16 RFC4 DENND3 MAP1A GPC5 HOOK1 GLT8D2 PLAC2 COL10A1 BDH1 RBM42 GRIK2 SYT4 ZNF777 ACYP2 GPN2 MCF2L2 FCHO1 CDC6 BUB1 AURKA NT5DC2 SNRPB PDK2 SSH1 SLC40A1 ARL2 POLE GPR160 MSX2 CELF4 GSDMB C3orf32 STX6 KRT20 SCG3 IPPK
MORF_BMPR2,CXorf1 AP4E1 GNA12 LOC81691 CUL3 ART3 TBC1D12 ORC4 GPR44 KIF17 CRISP2 DFFB CRISP1 MYH7 VPS41 RPGRIP1 IPO8 RFPL3-AS1 DDO PPP6R2 AKAP5 OPHN1 KIAA0930 AKR1D1 PRKD3 DCC ASTN1 BMPR2 ESM1 RPGRIP1L CXCL6 ANGPTL7 WIPF1 LRRTM2 CHM ETV1 ODF2 MT1B ZNF264 TRPC3 IREB2 MTRF1L SMYD2 EPHA7 WDR67 TNFSF11 INVS ST8SIA4 MPPED2 UGT2B4 DIO1 HDAC9 FAM134B
MODULE_325,CYB5A FADS2 TPX2 DLGAP5 TOMM34 CYP1A1 HLF UMPS COX11 DECR1 POLR2K SEMA4D BDH1 PRIM1 NAAA RBM38 NPY1R MED24 TFAP2C CCNG2 PMEPA1 POLD3 CDCA5 AURKA PDK2 C21orf30 MAP4K2 SLC40A1 STK4 SCGB2A2 GPR160 MSX2 NCOA3 PFDN4 SPOP GSS TP53INP2 FAM168A LAMP1 VTA1 GSDMB PCGF2 PIP4K2B SIAH2 FAM5B CXXC5 RAB24 APPBP2 UCP3 EDEM2 UBE2Z MMP16 MRPL48
MORF_THRA,PLXNA3 THRA SCAPER CCIN SYT5 HR44 ZNF202 STXBP5L ATP2B2 PLEKHB1 GLT25D2 PAX7 SLC2A1 NCKIPSD KRT86 HTR1E SRPK3 CYP11A1 ENOX2 GLE1 MYH2 PTPRS PSG1 RPH3A ELL2 TACC2 CRHR1 CAMK4 PSD CLOCK AKAP3 OR2B6 MAGEA9 TNFRSF25 ABCA1 ADCYAP1 ZNF330 TSPYL1 SULT4A1 T KRT1 IL4 TRIO LRRC48 CSRP3 RALYL SLC17A7 ZNF157 SLC16A5 SLC17A1 ATP8A2 SLC13A2 ABO RSC1A1
MODULE_166,PECAM1 SLC23A2 PKD1 EPB41L2 INA PSMD7 IL1RL1 C4BPB PHYHIP PRSS2 ETV5 ELN PTH1R ARSA SARS TRIP12 NUP88 WNT2 ADCY7 ST7L ACBD6 SLC12A5 NT5DC2 DNAH11 ZFP106 CSF1R TPT1 AVIL DOCK1 TAF7 CRY1 MIF4GD RSF1 NR1H3 PAK1IP1 ABCB8 JHDM1D CHAMP1 FNTB IPW HIST1H3D ZC3H3 PLEKHB2 ZNF160 DGAT2 CXorf36 INPP5B ASB16 FAM35A SEC61G SMG5 HOXD1 NEFH NMT2
MODULE_277,SLC16A1 MBNL1 TRIM23 GTSE1 HIST1H2BK THOC2 LNPEP NFYA RAVER1 SCYL2 G3BP2 ANKRD20A1 PUM2 DNAJA3 USP25 SMC5 SP1 DR1 PRPF4B CMPK1 PAPD7 SMAD5 RPE MC1R MAPK1 TRAM1 AVL9 INTS8 PAK2 PAIP2 NUFIP2 POLR2M ZNF639 EPS15 CSNK1A1 TMEM156 FEM1B FUNDC2 VCPIP1 ZMYM4 ABCB7 CLASP2 GAPVD1 C9orf53 LTN1 ANKRD17 ICK IFT46 MIB1 IL21R TBC1D14 TAF2 FUBP3 CENPT USP22
MORF_REV3L,TTLL5 TMEM11 SSR1 NFATC2IP TAF5L NUBP1 PIGF OSR1 TPR TBPL1 SCAMP1 ZBTB22 RSU1 CDK8 TBCE STXBP3 CLPX ZNF500 PCF11 MFN1 IGBP1 PIAS2 CPSF4 SPAST EP400 REV3L PPP5C PDXDC1 FRYL CETN3 SNX4 NFYB DIMT1 JRK PSMF1 CHD9 PPP1R3D CDYL TTI1 GPATCH8 INPP5E SEC23IP RNF14 CHD3 TAF2 NKRF KLHDC10 MSH3 UBE4B BRCA1 ATRX NMT1 FANCI PAXIP1 POP4 ATP6V0A2 FAM91A1
MODULE_237,PDLIM3 PTTG1 SELL N4BP2L1 TLK1 PPP3CC EVI2B PTGER2 RPS10 ATM IDS FASTKD1 RIPK4 KCNA3 UQCRH ULK4 POLR3B RENBP RNPC3 USP34 ITGAV HSD17B11 G6PC3 HEATR6 TSPAN32 SF1 MAP3K1 MXI1 MGEA5 ADD3 CBLB PTPN22 KLF8 LASP1 CHD7 FOXO1 RBL2 SSH2 WRAP53 TIFA TBRG1 USPL1 DMXL1 GNPTAB HOXA10 ZRANB2 HELQ PIK3CA GPCPD1 ADAT1 ANKRD53 MPZL1 RASA1 ASF1A SYT7 PARVG UBXN11 MMS19
MODULE_322,TRO MSX1 UGCG EIF3I UBE2K SLC12A2 ITIH1 RRH CTAG1B HPS1 DCBLD2 F2 PTPRN CDH4 KCNA5 WNT10B KRT2 PFKFB3 DARS NCBP2 RTCD1 BCL2L1 IGBP1 NR5A1 PDE4A HAAO GYPA PTPRG DRD4 SNRPD1 FMR1 CTBS CLP1 ADAM8 SNURF INSR PDK2 KRT1 ACTR1B PRRX2 PKP1 THBS3 LGALS7 ZNF212 IRF2 TARS RABIF SMAD7 EIF2B2 PREP TM9SF1 INPP5K USF1 BTN2A2 HCCS IFNAR2 OTUD4 LIPE MICA
MODULE_350,LTBP2 PLOD2 FOXM1 TMED3 EWSR1 ABCA3 SERPINB3 ECI1 ZMPSTE24 EFNB1 DYRK1A MRPS12 SNW1 ARSA FAHD2A EIF2S1 CTSL1 HBB BTG1 LAPTM4B SURF1 TSPAN4 FXYD3 TAF6 SDC2 PLD3 SREBF1 SF1 POLR2E SNRNP70 RAB24 F11R PRO1575 FAM195A FAM89B DNMBP PLEKHH3 CLPTM1 BAG6 WDR34 TMEM63B RNF126 NUCB1 MRPL4 SULT1A2 ITPKC APBA3 TRIM27 SBF1 MRPL46 RNF181 TMEM134 RNF7 RPRD1B NR1H2 MON1B TTTY6 CCDC148 RHBDD3 DOM3Z
MORF_PTPN9,LOC283761 PRPH NDST1 TCOF1 CNP DGCR11 CNOT4 IGHMBP2 USP19 GHITM PCBP3 SLC22A24 DDX11 RBM8A ANKRD12 PAX8 HSF4 CASP2 KHNYN TUB NUDT3 RXRB TAZ FAM189B PSD4 M6PR SLC9A3R2 ORC1 MGAT1 EML3 PITPNM1 PFDN1 CNTN1 MVK AGER ADAM15 ACR KIAA0195 HMGXB3 ADAMTSL2 MYL2 PML TSPO2 FKBP15 RPA2 PAIP2B CAMK2B ODF1 IFT140 B4GALT3 PTPN9 SLC12A4 FDXR DRG2 IGSF9B TPMT ZBED1 GPR35 SLC6A9 GSK3A IKBKG
MODULE_323,MAFF TRO CBX3 ACBD3 POLR2K ZYG11B ARID4B EIF2S3 HIST1H2BJ CDYL ATP6V1G1 KHDRBS1 AIMP1 C3orf17 PLEKHF2 SPAG9 HSD17B12 HNRNPH3 TYROBP SCRN1 NSF VMP1 GMEB1 RAB1A TACC1 PURA ZFAND3 TM9SF3 HMGN3 TRAM1 LACTB UGP2 MGEA5 ZRANB2 CAB39 NUP133 TAF9B DHX40 RBPJ ZZZ3 JMJD1C SACM1L OSGEP ST13 TMED9 SLC4A1AP VTA1 RALGDS TTC17 ORMDL1 PHF17 FNDC3B BEX4 ACAP2 TMEM69 GFM1 MRPL20 CWC15 ZNF767 MORF4L1 METTL21B
MODULE_337,IER3 DDX21 HPRT1 UCK2 RRM1 ILF3 RRM2 BYSL NUP205 METAP1 ZIC2 KCNN4 POLA1 CENPF SRPK1 ADSL SAC3D1 IFRD2 MDC1 E2F1 ORC1 NUP50 CDC45 ZBTB5 SNRPA CD70 NFYA NUP88 NME1 NCAPD2 GMNN ARHGAP11A GPSM2 PLK4 PRPS2 HDAC2 NME2 MDM1 UTP18 ZNF706 C9orf46 AHCYL2 ZNF490 CABYR HLCS DLEU2 PRPF38A ACLY DONSON NUP155 MRTO4 RFPL3-AS1 ANKRD5 PADI3 PMCHL1 RAB6B SPEF2 ALMS1 SLC30A10 SEMA4B ALG3 PLEKHA8 MAS1L SLC25A37
GNF2_CCNA1,LDHC CCIN CLPB UBQLN3 ANKRD7 LOC81691 YBX2 GSTM3 DDX25 PDHA2 CCNA1 IL13RA2 CRISP2 MS4A5 ACRV1 RBMXL2 SPA17 RFPL3-AS1 TPTE SPAG6 TCFL5 ACTL7A ACTL7B FAM164C HRASLS PIAS2 AKAP3 IQCE ACR HEATR8 PPP1R2P9 ZMYND10 APH1B SOX5 ACSBG2 ROPN1 TKTL1 MLF1 HSPA1L OAZ3 DNALI1 TCP11 ZPBP RIBC2 ODF2 ODF1 SPATA6 KDM4D C9orf9 FSCN3 TNP1 SLC6A16 CABYR KCNK4 GSG1 GAPDHS TEX14 CCDC70 TUBA3C GRK4 TSSK2 PRM1 PRM2 C17orf39 PHF7 PGK2
GCM_GSTA4,ZNF84 CDIPT RBFOX2 WBP2 RBM4B NISCH BRPF3 RBM8A FAM172A PGRMC2 DLG5 ATAT1 FOXO3 PHC1 IQCK EXOSC6 POGZ CSRNP2 IPO9 KIDINS220 FAM123A DCTN4 NCAM1 SLC35E2 PRRC2B KLHL11 USP22 VPS26B ZFAND5 LPPR4 RALGPS1 ERBB4 CLEC16A BMPR2 TMEM237 ASTN2 TSPYL4 MTMR3 NGRN MSI1 TNPO2 DCX MLLT4 GTF3C4 BRD2 SLC8A2 GSTA4 PHF10 ABHD14A WHSC1 KIAA0528 UBE2E3 PPIG PKNOX1 DCAF7 PHF2 APPL2 MED13 WSB2 ZBTB5 HGS APBB3 MAP6 C11orf95 RERE CALM1 NFIB
MODULE_525,PKD1 LIPA INSIG1 NUP205 MT1G CD69 PMAIP1 TRAK1 FMNL1 KLRAP1 FYTTD1 WDR75 NOX4 MIOS LBR DBF4 SGCD ULK4 HLA-DRB3 INTS7 NMD3 EIF2C2 TAGAP TAF1D C1orf159 THOC7 WSB1 DHX15 PTPN11 G3BP2 SNRNP200 STARD4 NSUN2 CD164 DDX49 APOA2 PPTC7 EAF1 AEN FEM1A ARL8B PELI1 KLHL15 ANKRD20A1 KBTBD8 STK10 DNAJC5B KIAA0894 BET1L RAB8B KIAA0528 SYNE2 TLE4 ZMIZ2 EXOC6B NFKBID ANKRD44 P2RY8 LBH ORAI2 IRS2 NOC3L DIABLO SLC8A2 HIATL1 MMEL1 MESDC2
MODULE_493,GJA1 TPM1 LAMB1 LTBP1 ST5 PDLIM7 PHF15 MITF TIMP3 ST6GALNAC2 LAMA4 SMURF2 DCBLD2 EPHA4 TMSB15A ARNT2 ABCC5 AFAP1 SRCAP CLIP2 ZMIZ1 NDE1 EFNA4 EPHB1 ZNF189 TRIP10 TOB2 CD58 TCF4 ZNF292 KDM1A NSUN2 DNA2 CKMT2 ZP3 PFDN4 CHD3 CRLF3 TPTE2 ATRX ZBED5 CENPT SLC25A14 LPCAT2 XAGE1D TRAPPC2 COMMD7 STARD9 L3MBTL1 C6orf1 MTR SOCS5 FAM105A LARP6 LCMT1 DRAM1 MYLIP OFD1 SEPT8 HDHD1 CNNM4 SF3B14 UBE2E3 MYO5C CHTOP ZXDC CTDSPL PPM1H SSBP2
